-3 , -0.8015645955 , -0.2959246534 , 0.7300772013
-2.988 , -0.7803669659 , -0.3932401289 , 0.7636104005
-2.976 , -0.7532741664 , -0.4875849284 , 0.8051610322
-2.964 , -0.7204908657 , -0.5782463377 , 0.8534759145
-2.952 , -0.6822647203 , -0.6645394683 , 0.9070978535
-2.94 , -0.6388845043 , -0.7458124311 , 0.9644095922
-2.928 , -0.5906779273 , -0.8214512612 , 1.023682588
-2.916 , -0.5380091588 , -0.890884556 , 1.083129147
-2.904 , -0.4812760776 , -0.9535877916 , 1.140956339
-2.892 , -0.4209072655 , -1.009087285 , 1.195420076
-2.88 , -0.3573587701 , -1.056963775 , 1.244877711
-2.868 , -0.2911106592 , -1.096855583 , 1.287837586
-2.856 , -0.2226633948 , -1.128461354 , 1.323004015
-2.844 , -0.1525340518 , -1.151542326 , 1.349316365
-2.832 , -0.08125241224 , -1.165924137 , 1.365981048
-2.82 , -0.00935696304 , -1.171498142 , 1.372495449
-2.808 , 0.06260917199 , -1.168222233 , 1.368663094
-2.796 , 0.134102335 , -1.156121157 , 1.354599566
-2.784 , 0.2045824413 , -1.13528633 , 1.330729027
-2.772 , 0.273517059 , -1.105875146 , 1.29777142
-2.76 , 0.3403854313 , -1.068109788 , 1.25672076
-2.748 , 0.404682411 , -1.022275547 , 1.208815148
-2.736 , 0.4659222756 , -0.9687186734 , 1.155499435
-2.724 , 0.5236423974 , -0.9078437538 , 1.098381642
-2.712 , 0.5774067381 , -0.8401106592 , 1.039184461
-2.7 , 0.6268091426 , -0.7660310695 , 0.9796933007
-2.688 , 0.6714764077 , -0.6861646083 , 0.9217024359
-2.676 , 0.7110711009 , -0.6011146154 , 0.8669608914
-2.664 , 0.7452941099 , -0.5115235886 , 0.8171196918
-2.652 , 0.7738869017 , -0.4180683304 , 0.7736820655
-2.64 , 0.7966334762 , -0.3214548352 , 0.7379581066
-2.628 , 0.8133619979 , -0.2224129557 , 0.7110252625
-2.616 , 0.8239460933 , -0.1216908896 , 0.6936958373
